1289;1931;1049;2039;2069;2141;59;941;1451;1583;1409;1109;2003;2081;2111;1301;1499;293;2741;1721;911;809;1151;2753;1511;269;1871;2213;2381;2633;281;2729;1523;389;641;83;1019;1439;1613;1913;1571;2939;2963;1091;1973;983;953;881;1733
1409;1787;1223;1949;1049;587;2657;983;1487;1607;1433;1019;2069;2063;2207;1427;1493;167;2909;1619;839;2237;947;2939;1523;107;2099;809;773;2777;137;2879;1553;269;2273;2663;977;1439;1613;2027;1559;383;389;1259;1823;1097;1997;2459;1637
1231;1861;1129;1993;1063;1051;2389;1009;1453;1663;1741;2029;769;2053;2143;1303;1483;109;3001;1759;919;2179;1783;3049;1531;13;1279;883;751;823;61;2953;1579;2239;2311;2731;2293;1399;1321;1033;1609;331;673;1201;1933;1069;1999;2011;1831
1297;1933;1093;1999;1033;907;2539;997;1459;1657;1423;1303;1873;2089;2203;1327;1489;337;2803;1759;883;2467;1069;2857;1543;229;2017;619;613;2647;283;2749;1597;439;2473;2677;1213;1429;1663;1783;1627;409;547;1153;1993;1087;2053;2179;1789
1237;1867;1069;2089;967;937;2677;919;1489;1627;1429;1399;1801;2179;2221;1321;1531;367;2749;1777;877;859;1087;2767;1549;331;2011;2239;2269;2551;349;2731;1567;547;829;2917;1297;1471;1669;1699;1609;181;421;1231;2029;1009;2131;2161;1861
1409;1733;1283;1877;1217;1019;2333;1193;1499;1613;1487;1319;1847;1913;2003;1439;1523;227;2909;1667;1103;953;1109;2939;1553;167;1997;2153;2243;2459;197;2879;1583;647;863;2297;1259;1493;1619;1787;1607;809;773;1373;1823;1229;1889;2087;1697
1217;2027;1049;2087;1019;677;2837;977;1511;1637;1451;1307;1889;2141;2207;1409;1499;881;2297;1709;911;701;1187;2357;1559;761;1931;2417;2729;2459;821;2237;1619;659;389;2801;1229;1481;1667;1811;1607;317;281;1091;2069;1031;2099;2441;1901
1051;2113;997;2143;2251;2347;67;823;1381;1831;1201;751;2671;2311;2503;1123;1471;853;2377;2011;631;577;2017;2473;1567;661;1117;2557;2767;2851;757;2281;1663;283;367;181;463;1303;1933;2383;1753;2953;3067;1021;2137;991;883;787;2083
1103;2081;1031;2129;929;761;2963;809;1559;1709;1409;1229;1949;2333;2399;1319;1523;449;2741;1823;743;719;1163;2789;1571;353;1979;2423;2699;2621;401;2693;1619;521;443;3089;1193;1433;1733;1913;1583;53;179;1061;2111;1013;2213;2381;2039
1381;1861;1291;1879;1171;811;2659;1129;1531;1669;1459;997;2239;2029;2089;1399;1549;937;2251;1759;1069;2137;1327;2281;1579;877;1831;1021;769;2719;907;2221;1609;439;2389;3049;919;1489;1699;2161;1627;109;499;1297;1867;1279;1987;2347;1777
1193;2003;1103;2069;953;857;2903;929;1559;1667;1433;1277;1979;2237;2339;1217;1553;1319;1877;1949;827;809;1013;1907;1583;1259;2153;2357;2549;2939;1289;1847;1613;227;617;2999;1187;1499;1733;1889;1607;167;263;1163;2063;1097;2213;2309;1973
1327;1873;1201;2143;1033;601;3001;811;1531;1723;1453;991;2287;2383;2437;1447;1567;883;2341;1747;757;727;1063;2371;1597;823;2131;2467;2503;3037;853;2311;1627;157;691;3181;907;1471;1741;2203;1663;13;193;1321;1993;1051;2161;2593;1867
1223;2099;1061;2153;929;653;3089;863;1583;1721;1301;1289;2111;2339;2381;1229;1493;509;2801;1973;821;809;1163;2909;1601;293;2039;2393;2699;2939;401;2693;1709;263;503;3119;1091;1481;1901;1913;1619;83;113;1103;2141;1049;2273;2549;1979
1307;1913;1283;1997;2027;2531;191;1151;1601;1721;1427;593;2693;2063;2111;1367;1481;257;3083;1847;1103;977;2153;3209;1607;5;1061;2237;2657;2393;131;2957;1733;821;557;23;521;1493;1787;2621;1613;3191;3023;1301;1931;1217;1187;683;1907
1429;1987;1129;2131;1039;751;2797;967;1597;1747;1459;571;2671;2251;2557;1201;1549;997;2281;2017;661;2617;2311;2341;1609;877;907;601;541;2389;937;2221;1669;829;2677;2731;547;1471;1759;2647;1621;487;421;1231;2089;1087;2179;2467;1789
1277;1997;1223;2063;2129;2213;389;1019;1559;1733;1439;677;2657;2207;2243;1319;1607;269;2963;1907;983;953;2039;2969;1613;257;1187;2273;2399;2579;263;2957;1619;647;827;563;569;1493;1787;2549;1667;2663;2837;1229;2003;1163;1097;1013;1949
1307;1979;1151;2129;1097;941;2729;971;1571;1787;1427;1361;1949;2267;2309;1367;1601;857;2399;1871;929;2351;1031;2417;1619;821;2207;887;797;2837;839;2381;1637;401;2441;3089;1289;1451;1811;1877;1667;149;509;1259;2087;1109;2141;2297;1931
1459;1789;1291;1993;1231;523;3061;1213;1579;1693;1543;739;2551;2029;2089;1753;1483;1129;2251;1489;1153;769;1861;2389;1621;853;1381;2473;2803;2221;991;2113;1759;1021;439;2833;691;1549;1699;2503;1663;409;181;1453;1951;1249;2011;2719;1783
1381;1933;1303;2083;1117;1051;2521;1093;1531;1783;1453;1237;2131;2161;2221;1423;1597;607;2677;1831;1033;2287;1201;2707;1627;547;2053;967;907;2857;577;2647;1657;397;2347;2767;1123;1471;1801;2017;1723;487;733;1321;1951;1171;2137;2203;1873
1373;1907;1361;1997;1193;617;3011;1187;1553;1787;1451;1061;2333;2087;2111;1427;1607;857;2447;1847;1163;1031;1301;2477;1637;797;1973;2243;2411;2963;827;2417;1667;311;863;3083;941;1487;1823;2213;1721;191;263;1367;1913;1277;2081;2657;1901
1321;2011;1297;2083;1171;463;3253;1093;1621;1747;1483;1153;2281;2221;2293;1447;1531;1453;1987;1867;1021;967;1933;2113;1657;1201;1381;2347;2557;2251;1327;1861;1783;1063;757;3307;1033;1567;1831;2161;1693;7;61;1303;2017;1231;2143;2851;1993
1327;2029;1237;2113;1123;859;2953;1033;1627;1747;1567;1087;2287;2293;2389;1549;1657;1459;1873;1777;937;853;1543;1879;1663;1447;1783;2473;2503;2557;1453;1867;1669;769;823;3163;1039;1579;1759;2239;1699;163;373;1297;2089;1213;2203;2467;1999
1433;1907;1361;2027;1223;1061;2657;1193;1637;1733;1523;1091;2351;2141;2153;1511;1613;701;2687;1823;1181;1097;1847;2741;1667;593;1487;2237;2423;2357;647;2633;1721;977;911;2693;983;1601;1811;2243;1697;641;677;1427;1973;1307;2111;2273;1901
1321;2089;1201;2221;1087;997;2767;1069;1579;1789;1471;277;3229;2269;2287;1459;1597;691;2719;1879;1051;2347;2011;2791;1669;547;1327;991;787;3187;619;2647;1741;151;2551;3301;109;1549;1867;3061;1759;37;571;1249;2137;1117;2251;2341;2017
1399;2083;1249;2293;1009;499;3319;997;1627;1777;1597;1117;2347;2389;2467;1453;1663;769;2647;1933;919;673;1297;2677;1693;709;2089;2713;3019;3049;739;2617;1723;337;367;3229;1039;1609;1789;2269;1759;157;67;1303;2137;1093;2377;2887;1987
1481;2027;1307;2111;1187;1013;2753;1181;1583;1823;1523;863;2693;2213;2297;1493;1607;1151;2333;1901;1097;2417;1907;2423;1697;971;1487;977;491;2801;1061;2243;1787;593;2903;3371;701;1571;1871;2531;1811;23;641;1367;2087;1283;2207;2381;1913
1531;1951;1399;2161;1129;1051;2671;1117;1621;1789;1597;691;2797;2281;2311;1567;1657;181;3259;1831;1087;1021;2017;3301;1699;97;1381;2377;2539;2689;139;3217;1741;709;859;2647;601;1609;1801;2707;1777;751;727;1447;1999;1237;2269;2347;1867
1319;2111;1289;2237;1151;887;2969;1109;1607;1847;1511;1439;2141;2309;2357;1487;1697;71;3359;1931;1061;1019;761;3371;1709;47;2657;2399;2801;3413;59;3347;1721;5;617;2909;1277;1571;1907;1979;1811;509;449;1307;2129;1181;2267;2531;2099
1439;2141;1289;2213;1109;653;3203;1103;1619;1871;1553;1493;2069;2339;2351;1511;1709;443;3011;1931;1091;1031;1361;3023;1721;419;2081;2411;2633;2741;431;2999;1733;701;809;3251;1373;1571;1889;1949;1823;191;239;1301;2153;1229;2333;2789;2003
1579;1879;1447;2143;1153;643;3217;1063;1699;1777;1663;1459;2017;2383;2437;1657;1693;787;2689;1789;1009;907;1453;2719;1723;727;1993;2539;2593;2377;757;2659;1753;1069;853;3253;1429;1669;1783;1987;1747;193;229;1567;1999;1303;2293;2803;1867
1439;2207;1229;2357;887;809;3203;857;1619;1913;1493;1223;2417;2609;2693;1487;1559;1367;2273;1979;773;677;1427;2447;1733;1019;2039;2789;2903;3083;1193;2099;1907;383;563;3299;1049;1553;1973;2243;1847;167;263;1259;2237;1109;2579;2657;2027
1549;1951;1483;2053;1399;1279;2473;1321;1699;1789;1621;223;3373;2161;2251;1609;1723;1489;2011;1873;1231;2269;2179;2029;1741;1453;1303;1213;769;3109;1471;1993;1759;373;2713;3019;109;1693;1861;3259;1783;463;1009;1531;1999;1429;2083;2203;1933
1543;2011;1381;2203;1213;991;2887;1201;1741;1831;1627;193;3343;2293;2341;1621;1693;331;3217;1873;1153;1117;2371;3271;1747;223;1123;2377;2617;2851;277;3163;1801;643;877;2803;151;1663;1867;3301;1753;691;607;1483;2113;1291;2281;2503;1951
1423;2179;1303;2467;1033;757;3109;967;1723;1879;1489;1237;2437;2539;2647;1453;1747;1129;2383;2053;859;2719;1213;2389;1753;1117;2293;787;619;3307;1123;2377;1759;199;2887;3499;1069;1627;2017;2269;1783;7;397;1327;2203;1039;2473;2749;2083
1381;2221;1279;2269;2281;2551;331;1231;1657;1951;1531;997;2659;2287;2347;1489;1741;787;2749;2029;1171;1129;1429;2767;1759;751;2089;2389;2689;3361;769;2731;1777;157;829;349;859;1567;1987;2521;1861;3169;3187;1297;2239;1249;1237;967;2137
1543;2083;1423;2251;1171;787;3181;1051;1753;1831;1621;1213;2467;2503;2521;1567;1693;181;3457;1987;1033;2557;1117;3541;1777;13;2437;997;883;3361;97;3373;1861;193;2671;3511;1087;1723;1933;2341;1801;43;373;1471;2131;1303;2383;2767;2011
1483;2113;1429;2143;1297;907;3109;1279;1699;1873;1579;1327;2437;2287;2473;1567;1777;109;3463;1999;1093;1009;2017;3469;1783;97;1549;2557;2713;2503;103;3457;1789;1063;853;3067;1129;1693;1987;2239;1867;499;457;1453;2137;1423;2269;2659;2083
1433;2207;1307;2273;1277;821;3191;1223;1667;1973;1571;1511;2213;2351;2357;1493;1697;953;2711;2081;1217;1193;1487;2801;1787;773;2087;2381;2393;2927;863;2621;1877;647;1181;3527;1361;1601;2003;2063;1907;47;383;1367;2267;1301;2297;2753;2141
1567;2029;1489;2131;1399;829;3079;1327;1747;1879;1627;1021;2671;2251;2281;1579;1777;31;3559;1999;1297;1291;1201;3571;1789;7;2377;2287;2767;3511;19;3547;1801;67;811;2791;907;1699;1951;2557;1831;787;499;1549;2089;1447;2179;2749;2011
1423;2203;1381;2311;2389;2551;349;1231;1723;2113;1471;139;3559;2371;2473;1459;1741;1669;1993;2143;1129;1063;2281;2053;1801;1549;1321;2539;2791;3499;1609;1933;1861;103;811;373;43;1489;2131;3463;1879;3229;3253;1399;2221;1291;1213;1051;2179
1559;2069;1511;2129;1481;599;3329;1409;1733;1913;1619;1181;2609;2213;2333;1583;1721;263;3449;2039;1289;1283;1523;3539;1811;83;2099;2339;2861;3203;173;3359;1901;419;761;2939;1013;1709;2003;2441;1889;683;293;1553;2111;1493;2141;3023;2063
1493;2207;1409;2273;1289;953;3137;1229;1733;1979;1619;947;2837;2417;2423;1607;1697;1559;2213;2039;1223;1187;2063;2339;1823;1307;1583;2459;2663;2903;1433;2087;1949;743;983;3257;809;1667;2027;2699;1913;389;509;1439;2237;1373;2357;2693;2153
1483;2203;1423;2281;1321;643;3463;1291;1789;1879;1669;1279;2539;2371;2593;1663;1801;1609;2083;1999;1069;859;1531;2113;1831;1549;2131;2803;2833;3049;1579;2053;1861;613;829;3559;1123;1783;1993;2383;1873;103;199;1459;2239;1381;2341;3019;2179
1583;2213;1451;2267;1301;1277;2837;1283;1823;1907;1697;1667;2141;2411;2477;1607;1721;1613;2207;2087;1217;2543;1061;2333;1847;1361;2633;1151;983;3191;1487;2081;1973;503;2711;3203;1553;1787;1997;2027;1871;491;857;1481;2243;1427;2393;2417;2111
1579;2251;1453;2293;1249;673;3529;1201;1723;2029;1669;1543;2341;2521;2551;1609;1789;1063;2731;2113;1171;1129;1483;2803;1861;919;2239;2593;2683;3109;991;2659;1933;613;1039;3691;1381;1693;2053;2179;1999;31;193;1471;2269;1429;2473;3049;2143
1723;2113;1597;2203;1483;1447;2503;1453;1861;1951;1747;1063;2713;2281;2311;1993;1801;193;3607;1741;1423;2521;1297;3673;1867;61;2437;1213;373;3163;127;3541;1933;571;3361;3457;1021;1783;1987;2671;1873;277;1231;1621;2137;1531;2251;2287;2011
1361;2423;1301;2549;1163;1049;3251;1151;1811;2129;2243;2309;863;2591;2633;1409;1601;1283;2729;2333;1109;1031;2903;2999;1871;743;839;2711;2969;353;1013;2459;2141;3389;773;3461;2879;1613;1499;1433;1931;281;491;1319;2441;1193;2579;2693;2381
1567;2203;1459;2293;1399;1153;3037;1129;1693;2083;1657;199;3733;2617;2659;1609;1867;1759;1993;2137;1087;2677;2467;1999;1873;1747;1279;1069;1063;3583;1753;1987;1879;163;2683;3307;13;1663;2089;3547;2053;439;709;1543;2287;1453;2347;2593;2179
1511;2267;1361;2447;1277;953;3323;1223;1823;2087;1613;1481;2381;2531;2591;1601;1847;857;2927;2153;1163;1061;1097;2957;1877;797;2657;2693;2741;3491;827;2897;1907;263;1013;3581;1373;1667;2141;2273;1931;173;431;1487;2393;1307;2477;2801;2243
1621;2179;1447;2377;1321;991;3217;1291;1759;2011;1741;1597;2287;2467;2521;1627;1669;787;3181;2131;1237;1201;1489;3391;1879;367;2269;2557;2707;3049;577;2971;2089;709;1051;3271;1471;1747;2017;2161;1999;487;541;1579;2311;1381;2437;2767;2137
1667;2141;1511;2297;1439;1367;2801;1427;1877;1907;1709;1361;2591;2351;2459;1697;1847;101;3719;2081;1319;2687;2207;3761;1889;17;1571;1091;1049;2477;59;3677;1931;1301;2729;2957;1187;1871;2069;2417;1901;821;977;1637;2267;1481;2339;2411;2111
1493;2351;1361;2579;1193;839;3491;1109;1889;1931;1733;1559;2393;2693;2711;1721;1823;1259;2621;2081;1091;1061;863;2699;1901;1103;2939;2741;2861;3623;1181;2543;1979;179;941;3761;1409;1871;2069;2243;1913;41;311;1451;2441;1223;2609;2963;2309
1601;2243;1481;2381;1223;953;3467;1193;1901;2003;1733;1367;2531;2621;2633;1607;1787;353;3581;2207;1181;1151;1373;3701;1907;113;2441;2663;2801;3371;233;3461;2027;443;1013;3623;1283;1811;2081;2447;1913;191;347;1571;2333;1433;2591;2861;2213
1613;2243;1559;2333;1433;887;3323;1427;1877;2003;1787;929;2969;2399;2417;1697;1847;1619;2273;2129;1409;2549;1367;2339;1913;1487;2459;1277;1163;3767;1553;2207;1979;59;2663;3719;857;1823;2039;2897;1949;107;503;1583;2267;1493;2393;2939;2213
1553;2411;1319;2579;2633;2753;269;1163;1913;2039;1733;1619;2351;2699;2711;1721;1889;1523;2381;2141;1151;983;1709;2423;1931;1439;2153;2879;3023;2801;1481;2339;1973;1061;839;491;1511;1823;2129;2243;1949;3371;3593;1451;2543;1283;1229;1109;2309
1753;2203;1627;2269;1489;757;3433;1483;1873;1999;1783;1723;2287;2383;2437;1777;1879;1117;2803;2089;1429;2539;1399;2857;1933;1009;2467;1327;1249;3037;1063;2749;1987;829;2617;3637;1579;1867;2083;2143;1993;229;433;1663;2239;1597;2377;3109;2113
1481;2447;1439;2531;1319;1019;3407;1307;1871;2087;1787;1601;2399;2591;2609;1559;1901;857;3089;2339;1289;1277;1487;3137;1949;761;2411;2621;2711;3329;809;3041;1997;569;1187;3767;1499;1811;2111;2297;2027;131;491;1451;2459;1367;2579;2879;2417
1663;2281;1609;2371;1429;733;3571;1399;1873;2143;1741;739;3259;2503;2521;2179;1789;433;3631;1723;1381;1231;1699;3793;1951;109;2203;2671;2689;3361;271;3469;2113;541;1213;3823;643;1759;2161;3163;2029;79;331;1621;2293;1531;2473;3169;2239
1709;2309;1613;2423;1499;1289;2969;1487;1949;2069;1847;1607;2393;2459;2579;1733;1907;149;3863;2213;1367;1259;1283;3929;1973;17;2663;2687;2837;3347;83;3797;2039;599;1109;2963;1553;1877;2099;2339;1997;983;977;1637;2333;1523;2447;2657;2237
1619;2357;1499;2477;1427;1217;3257;1409;1889;2081;1871;587;3467;2549;2591;1847;1931;1607;2399;2111;1367;2657;1721;2447;1979;1511;2237;1301;1097;3947;1559;2351;2027;11;2861;3779;491;1877;2087;3371;2069;179;701;1601;2459;1481;2531;2741;2339
1627;2521;1381;2647;1297;1123;3313;1291;1831;2221;1693;1303;2887;2683;2857;1663;1861;1723;2377;2311;1117;1021;2551;2503;1987;1471;1423;2953;3121;2803;1597;2251;2113;1171;853;3331;1087;1753;2281;2671;2143;643;661;1453;2593;1327;2677;2851;2347
1699;2377;1549;2503;1447;1327;3049;1429;1987;2113;1783;1693;2389;2557;2683;1747;1933;733;3313;2239;1303;2689;757;3373;1993;613;3229;1297;967;3877;673;3253;2053;109;3019;3547;1597;1873;2203;2293;1999;439;937;1609;2437;1483;2539;2659;2287
1697;2357;1613;2393;1583;1373;2963;1571;1913;2087;1787;1301;2897;2423;2543;1721;1931;1283;2777;2273;1451;2633;1553;2843;1997;1151;2441;1361;971;3701;1217;2711;2063;293;3023;3533;1097;1907;2207;2693;2081;461;1031;1637;2381;1601;2411;2621;2297
1657;2371;1609;2539;1447;1291;3079;1327;1987;2131;1777;829;3271;2671;2677;2251;1759;2617;1621;1747;1321;2749;1531;1861;1999;2137;2467;1249;937;3499;2377;1381;2239;499;3061;3727;727;1867;2221;3169;2011;271;919;1627;2389;1459;2551;2707;2341
1697;2633;1319;2699;1277;1229;3167;1217;1907;2129;1733;1667;2579;2789;2819;1709;1979;1607;2423;2297;1187;1163;1613;2447;2003;1559;2393;2843;2897;3359;1583;2399;2027;647;1109;3389;1427;1877;2273;2339;2099;617;839;1373;2687;1307;2729;2777;2309
1783;2269;1741;2473;1471;1171;3169;1429;1933;2143;1861;379;3739;2593;2719;1801;1993;349;3691;2221;1303;2731;2539;3709;2011;313;1483;1291;1231;3499;331;3673;2029;523;2791;3331;283;1879;2161;3643;2089;691;853;1753;2281;1549;2551;2851;2239
1741;2311;1693;2377;1567;997;3433;1483;1873;2203;1783;853;3373;2551;2707;1753;1951;1663;2437;2281;1327;1321;2287;2503;2017;1531;1747;2713;2803;3511;1597;2371;2083;523;1231;3463;661;1831;2251;3181;2161;571;601;1723;2341;1657;2467;3037;2293
1637;2441;1607;2531;1433;593;3947;1367;1913;2243;1787;1151;3041;2687;2693;1697;1901;2333;1847;2357;1361;1301;1511;1973;2027;2081;2543;2753;3167;4001;2207;1721;2153;53;887;3917;1013;1811;2267;2903;2141;137;107;1613;2447;1523;2621;3461;2417
1381;2731;1201;1171;3019;1009;3691;1021;1789;2281;1747;1669;2659;3037;3061;2437;1879;1087;3121;1621;997;991;1291;3271;2029;787;2767;3067;3331;3229;937;2971;2179;829;727;4051;1399;1777;2311;2389;2269;7;367;1327;2857;2887;1039;3049;2677
1721;2381;1667;2459;1601;1277;3167;1487;1979;2129;1871;1637;2579;2591;2711;1811;1997;1301;2819;2267;1367;2897;1289;2861;2039;1217;2789;1181;887;3617;1259;2777;2081;461;3191;3659;1499;1949;2207;2441;2099;419;911;1697;2411;1619;2477;2801;2357
1669;2557;1489;2647;1447;919;3643;1429;1993;2239;1759;1567;2707;2677;2803;1723;2017;409;3733;2383;1303;1249;1423;3769;2053;337;2683;2857;3019;3727;373;3697;2089;379;1087;3739;1399;1867;2347;2539;2113;367;463;1549;2617;1459;2659;3187;2437
1889;2393;1667;2543;1493;1433;3023;1427;2039;2099;1973;1787;2417;2699;2837;1913;1997;1439;2753;2213;1289;2843;1187;2819;2063;1307;2939;1283;719;3467;1373;2687;2129;659;3407;3623;1709;2027;2153;2339;2087;503;1103;1733;2459;1583;2633;2693;2237
1607;2579;1451;2699;1427;1259;3461;1409;2027;2141;1787;1481;2909;2729;2777;1721;2039;1931;2237;2417;1361;2837;1697;2267;2069;1871;2441;1301;1097;3671;1901;2207;2099;467;3041;4079;1229;1997;2351;2657;2111;59;677;1559;2687;1439;2711;2879;2531
1571;2609;1499;2711;1433;1151;3593;1409;1949;2273;1823;1811;2549;2753;2789;1721;2063;1319;2861;2441;1373;1361;2543;2879;2081;1283;1619;2801;2939;2579;1301;2843;2099;1583;1223;3929;1613;1889;2339;2351;2213;233;569;1553;2663;1451;2729;3011;2591
1777;2467;1693;2557;1549;1489;3049;1483;2029;2179;1879;1789;2539;2683;2707;1873;2053;67;4129;2293;1459;2767;2383;4159;2083;7;1783;1399;1087;2503;37;4099;2113;1663;3079;3643;1627;1987;2287;2377;2137;523;1117;1699;2473;1609;2617;2677;2389
1823;2441;1697;2591;1553;1481;3023;1487;1931;2267;1901;263;4073;2687;2741;1877;2063;641;3557;2297;1433;2801;2663;3581;2087;593;1511;1373;683;3863;617;3533;2111;311;3491;3923;101;1907;2273;3911;2243;251;1151;1733;2477;1583;2621;2693;2351
1741;2521;1627;2557;1531;1459;3187;1489;2017;2311;1831;1429;2857;2689;2731;1801;1999;1471;2797;2377;1447;2851;1789;2887;2089;1291;2389;1327;1129;3517;1381;2707;2179;661;3049;3691;1321;1867;2347;2749;2161;487;991;1657;2551;1621;2647;2719;2437
1721;2531;1619;2591;1409;941;3881;1319;2069;2267;1901;1847;2411;2879;2897;1889;2087;1511;2699;2309;1301;1289;1361;2711;2099;1487;2837;2909;3011;3389;1499;2687;2111;809;1187;4139;1787;1931;2297;2351;2129;59;317;1667;2579;1607;2789;3257;2477
1889;2351;1823;2411;1613;1481;3209;1601;2069;2243;1949;1433;2861;2621;2663;1913;2081;419;3833;2309;1559;1523;1511;3863;2111;359;2711;2699;2729;3701;389;3803;2141;521;1493;3359;1361;1979;2273;2789;2153;863;1013;1871;2399;1811;2609;2741;2333
1759;2473;1723;2557;1567;919;3793;1543;2089;2239;1933;1117;3187;2683;2767;1879;2083;1609;2647;2347;1459;1429;1789;2677;2113;1549;2437;2797;3343;3769;1579;2617;2143;457;883;3517;1039;1987;2293;3109;2137;709;433;1753;2503;1669;2659;3307;2467
1667;2621;1571;2699;1439;1289;3617;1361;1907;2357;1877;1847;2657;2897;2939;1811;1949;491;3947;2447;1319;2957;2549;4127;2129;131;1709;1301;1259;2777;311;3767;2309;1481;2999;4079;1601;1901;2381;2411;2351;179;641;1637;2687;1559;2819;2969;2591
1873;2503;1723;2593;1543;1429;3253;1531;2011;2269;1951;1741;2683;2731;2791;1879;2083;619;3691;2383;1471;2803;2473;3739;2131;523;1789;1459;751;2713;571;3643;2179;1549;3511;4159;1579;1993;2311;2521;2251;103;1009;1759;2539;1669;2719;2833;2389
1933;2473;1723;2617;1597;883;3733;1567;2131;2161;1993;1753;2647;2707;2731;1987;2053;1321;3037;2287;1543;1483;1423;3121;2137;1153;2851;2791;3061;3517;1237;2953;2221;757;1213;3643;1627;2113;2281;2521;2143;631;541;1801;2551;1657;2677;3391;2341
1901;2393;1823;2663;1583;1373;3251;1571;2069;2243;1973;1871;2549;2711;2729;1949;2129;293;4001;2333;1553;1493;1931;4013;2141;269;2351;2789;2801;3023;281;3989;2153;1259;1481;3461;1733;2039;2309;2411;2213;821;1031;1889;2459;1619;2699;2909;2381
1747;2617;1597;2707;1567;1249;3517;1489;2083;2287;1993;1693;2659;2797;2803;1783;2017;409;4003;2503;1483;1453;1609;4129;2143;157;2677;2833;2887;3613;283;3877;2269;673;1399;3853;1627;1999;2293;2593;2203;433;769;1669;2689;1579;2719;3037;2539
1973;2393;1907;2417;1847;587;3947;1607;2099;2243;2039;1697;2687;2699;2753;1997;2069;317;4073;2309;1553;1487;2357;4157;2153;149;1949;2819;2879;2693;233;3989;2237;1613;1427;4013;1619;2063;2267;2609;2207;293;359;1913;2399;1889;2459;3719;2333
1951;2389;1783;2659;1609;1153;3583;1531;2083;2269;2029;1303;3121;2791;2833;2011;2143;229;4111;2311;1489;1471;1801;4129;2161;193;2521;2851;3271;3709;211;4093;2179;613;1051;3331;1201;2053;2293;3019;2239;991;739;1933;2539;1663;2713;3169;2371
1741;2659;1669;2731;2749;3607;97;1297;2089;2341;2011;1567;2887;3061;3067;1987;2137;1321;3079;2371;1291;1249;1801;3121;2179;1237;2557;3109;3307;3547;1279;3037;2221;811;1051;331;1471;2017;2347;2791;2269;4027;4261;1699;2689;1627;1609;751;2617
1867;2647;1747;2707;1693;1087;3673;1609;2113;2377;2017;379;4129;2797;2857;1933;2137;1789;2683;2473;1549;1489;3109;2749;2203;1657;1297;2917;3169;3583;1723;2617;2269;823;1237;3697;277;2029;2389;4027;2293;709;733;1759;2659;1699;2713;3319;2539
1973;2543;1721;2801;1571;1373;3467;1511;2081;2351;2003;1823;2777;2903;2927;1997;2141;953;3527;2417;1487;2963;1553;3593;2207;821;2861;1451;1277;3767;887;3461;2273;647;3137;3851;1637;2063;2411;2591;2333;563;947;1871;2693;1613;2843;3041;2441
1979;2549;1847;2693;1697;1607;3119;1583;2153;2339;2069;2027;2477;2843;2903;2003;2129;647;3863;2423;1523;2927;1637;3947;2213;479;2789;1499;659;3323;563;3779;2297;1103;3767;4133;1949;2087;2357;2399;2273;293;1307;1877;2579;1733;2729;2819;2447
1759;2689;1723;2749;1423;1381;3823;1321;2161;2311;2053;1609;2971;3121;3163;1783;2203;769;3691;2659;1279;1213;1489;3709;2221;733;2953;3229;3313;4201;751;3673;2239;241;1129;4159;1471;2131;2389;2833;2281;283;619;1753;2719;1693;3019;3061;2683
1931;2687;1733;2753;1637;1217;3701;1613;2141;2393;2063;1811;2777;2861;2903;2027;2207;83;4421;2447;1571;1511;1997;4451;2237;23;2477;2963;3251;3323;53;4391;2267;1151;1223;3677;1697;2081;2411;2663;2333;797;773;1787;2741;1721;2837;3257;2543
1831;2677;1789;2719;1747;1171;3739;1627;2137;2347;2011;1621;3079;2851;3049;1861;2089;1087;3541;2617;1429;1297;1459;3691;2239;787;3019;3181;3361;4339;937;3391;2389;139;1117;3769;1399;2131;2467;2857;2341;709;739;1801;2689;1759;2731;3307;2647
2027;2609;1787;2753;1709;1697;3119;1667;2153;2357;2087;2039;2579;2819;2879;2069;2213;257;4259;2417;1607;2903;2423;4289;2243;197;2063;1583;1559;2663;227;4229;2273;1823;2927;3299;1907;2129;2399;2447;2333;1187;1367;1877;2699;1733;2777;2789;2459
1999;2551;1789;2719;2749;3121;829;1699;2161;2371;2113;919;3691;2803;2833;2029;2221;1483;3049;2473;1669;1549;1831;3079;2251;1423;2671;2953;2971;4423;1453;3019;2281;79;1531;1033;811;2131;2389;3583;2341;3469;3673;1951;2713;1783;1753;1381;2503
2003;2621;1901;2663;1847;1823;3011;1697;2153;2393;2111;1877;2801;2837;2897;2087;2237;113;4451;2447;1637;2927;1511;4481;2267;53;3023;1607;1571;3851;83;4421;2297;683;2963;3251;1733;2141;2423;2657;2381;1283;1523;1913;2633;1871;2687;2711;2531
1861;2707;1741;2917;1567;1459;3631;1489;2161;2551;1879;1237;3517;3049;3067;1867;2017;2791;1999;2671;1471;3109;2749;2251;2269;2287;1789;1429;1321;3547;2539;1747;2521;991;3217;4129;1021;1987;2659;3301;2377;409;907;1831;2797;1621;2971;3079;2677
2099;2477;2003;2633;1889;1847;2963;1709;2237;2339;2153;2087;2549;2837;2879;2129;2213;317;4289;2417;1667;1637;1409;4349;2273;197;3137;2909;1607;3593;257;4229;2333;953;2939;4397;1997;2207;2393;2459;2309;149;1583;2069;2543;1913;2657;2699;2447
2011;2683;1609;3019;1483;1453;3709;1399;2251;2341;2179;1831;2803;3163;3181;2089;2269;643;3931;2473;1381;1303;1873;3943;2281;619;2689;3259;3331;3433;631;3919;2293;1129;1231;3889;1759;2221;2383;2731;2311;673;853;1879;2953;1543;3079;3109;2551
